loc_rowid,toi,tid,tfopwg_disp
2960,3551.01,247283596,PC
2961,3552.01,247283054,APC
2962,3553.01,239628993,PC
2963,3554.01,239585909,PC
2964,3555.01,233415701,PC
2965,3556.01,230840853,APC
2966,3557.01,271042173,FP
2967,3558.01,195750008,PC
2968,3559.01,184468386,PC
2969,356.01,369336146,PC
2970,3560.01,184295571,PC
2971,3561.01,172754786,FP
2972,3562.01,193708920,FP
2973,3563.01,169461816,KP
2974,3564.01,193482096,PC
2975,3565.01,1965256662,FP
2976,3566.01,169187982,FP
2977,3567.01,452658846,PC
2978,3568.01,160390955,CP
2979,3569.01,436314778,PC
2980,357.01,220016044,FP
2981,3570.01,136122328,PC
2982,3571.01,2010186093,PC
2983,3572.01,1976308113,FP
2984,3573.01,407905370,PC
2985,3574.01,407694390,PC
2986,3575.01,407658979,PC
2987,3576.01,405897415,PC
2988,3577.01,396133015,CP
2989,3578.01,358186451,FP
2990,3579.01,316606244,FP
2991,358.01,321982642,PC
2992,3580.01,305478010,FP
2993,3581.01,295413003,FP
2994,3582.01,290308758,PC
2995,3583.01,289895191,PC
2996,3584.01,289100911,PC
2997,3585.01,287591638,PC
2998,3586.01,286080865,PC
2999,3587.01,267373896,PC
3000,3588.01,265242905,PC
3001,3589.01,260761464,PC
3002,359.01,80432617,PC
3003,3590.01,236638487,APC
3004,3591.01,190479710,PC
3005,3592.01,162387333,PC
3006,3593.01,162289289,PC
3007,3594.01,162179096,PC
3008,3595.01,440113053,KP
3009,3596.01,352690548,PC
3010,3597.01,267650535,KP
3011,3598.01,352469839,PC
3012,3599.01,194461202,PC
3013,360.01,13023738,FP
3014,3600.01,343726435,PC
3015,3601.01,191202679,PC
3016,3602.01,331146317,PC
3017,3603.01,13961554,PC
3018,3604.01,330135981,PC
3019,3605.01,329373799,PC
3020,3606.01,315907220,PC
3021,3607.01,277505161,PC
3022,3608.01,267867517,FP
3023,3609.01,267861788,PC
3024,361.01,144276942,APC
3025,3610.01,267484653,FP
3026,3611.01,252549844,PC
3027,3612.01,233948455,KP
3028,3613.01,233795794,PC
3029,3614.01,233831759,FA
3030,3615.01,173711153,PC
3031,3616.01,173298412,PC
3032,3617.01,173176491,PC
3033,3618.01,65981892,PC
3034,3619.01,64938667,PC
3035,362.01,305048116,PC
3036,3620.01,620780629,PC
3037,3621.01,435861696,FP
3038,3622.01,432761635,PC
3039,3623.01,422881018,PC
3040,3624.01,414922696,PC
3041,3625.01,1980725947,PC
3042,3626.01,398912927,FP
3043,3627.01,1979500576,FP
3044,3628.01,238624131,PC
3045,3629.01,455784423,CP
3046,363.01,262530780,APC
3047,3630.01,189380158,KP
3048,3631.01,429414530,FP
3049,3632.01,186292194,PC
3050,3633.01,429218084,PC
3051,3634.01,80478272,FP
3052,3635.01,428003305,PC
3053,3636.01,61205803,KP
3054,3637.01,370981403,PC
3055,3638.01,47094691,PC
3056,3639.01,365447203,PC
3057,364.01,47425697,PC
3058,3640.01,200917197,PC
3059,3641.01,192878624,PC
3060,3642.01,186614891,PC
3061,3643.01,453230066,FP
3062,3644.01,445496795,PC
3063,3645.01,184733148,PC
3064,3646.01,445407434,PC
3065,3647.01,149855074,PC
3066,3648.01,433144048,PC
3067,3649.01,139559780,PC
3068,365.01,118586896,APC
3069,3650.01,139507260,PC
3070,3651.01,415976665,PC
3071,3652.01,116848450,PC
3072,3653.01,410552165,PC
3073,3654.01,396556650,APC
3074,3655.01,94609570,APC
3075,3656.01,77258279,PC
3076,3657.01,381544766,PC
3077,3658.01,71854732,FP
3078,3659.01,374778982,FP
3079,366.01,251878904,PC
3080,3660.01,67517533,PC
3081,3661.01,370123525,PC
3082,3662.01,65446983,PC
3083,3663.01,354151219,FP
3084,3664.01,348437470,PC
3085,3665.01,65440953,PC
3086,3666.01,346626688,KP
3087,3667.01,63717709,PC
3088,3668.01,467580267,PC
3089,3669.01,63470437,PC
3090,367.01,9033144,FP
3091,3670.01,331854794,PC
3092,3671.01,312345863,PC
3093,3672.01,50943163,FP
3094,3673.01,452964680,PC
3095,3674.01,308613965,PC
3096,3675.01,34646336,PC
3097,3676.01,302470965,PC
3098,3677.01,458876004,FP
3099,3678.01,34551972,FP
3100,3679.01,285354178,PC
3101,368.01,77031413,FP
3102,3680.01,311703724,APC
3103,3681.01,285272237,KP
3104,3682.01,28961316,PC
3105,3683.01,264912889,PC
3106,3684.01,28873762,FP
3107,3685.01,252118701,PC
3108,3686.01,13533330,PC
3109,3687.01,250803548,PC
3110,3688.01,245509452,CP
3111,3689.01,241135327,PC
3112,369.01,175482273,PC
3113,3690.01,240989628,PC
3114,3691.01,240959810,PC
3115,3692.01,240864953,PC
3116,3693.01,240823272,CP
3117,3694.01,470822809,PC
3118,3695.01,203096531,APC
3119,3696.01,202872757,PC
3120,3697.01,470783598,APC
3121,3698.01,266425782,PC
3122,3699.01,266401846,PC
3123,370.01,251855940,PC
3124,3700.01,417676091,PC
3125,3701.01,266213232,PC
3126,3702.01,385400633,PC
3127,3703.01,260962960,PC
3128,3704.01,367616146,PC
3129,3705.01,259506033,KP
3130,3706.01,252430813,PC
3131,3707.01,366311757,PC
3132,3708.01,251652214,PC
3133,3709.01,356322454,PC
3134,371.01,156016136,PC
3135,3710.01,174826170,PC
3136,3711.01,355008856,PC
3137,3712.01,354442783,FP
3138,3713.01,171160885,PC
3139,3714.01,155867025,CP
3140,3715.01,354293303,PC
3141,3716.01,155351556,PC
3142,3717.01,348099535,APC
3143,3718.01,417942201,PC
3144,3719.01,150074121,PC
3145,372.01,441075486,APC
3146,3720.01,347051112,PC
3147,3721.01,143687316,PC
3148,3722.01,346015394,PC
3149,3723.01,3027681,PC
3150,3724.01,143642240,PC
3151,3725.01,339250695,FP
3152,3726.01,122695048,PC
3153,3727.01,339207847,PC
3154,3728.01,116257066,FP
3155,3729.01,322160664,PC
3156,373.01,9032368,FP
3157,3730.01,417844678,PC
3158,3731.01,115457180,APC
3159,3732.01,321894059,PC
3160,3733.01,321436679,FP
3161,3734.01,105135774,PC
3162,3735.01,317252733,PC
3163,3736.01,98620619,PC
3164,3737.01,96074951,PC
3165,3738.01,312689217,PC
3166,3739.01,311441461,PC
3167,374.01,183675732,PC
3168,3740.01,87597187,FA
3169,3741.01,701926762,PC
3170,3742.01,286696848,FP
3171,3743.01,87091417,PC
3172,3744.01,86075481,PC
3173,3745.01,666567477,PC
3174,3746.01,284747017,FP
3175,3747.01,647636934,PC
3176,3748.01,82622707,PC
3177,3749.01,284174392,PC
3178,375.01,280097543,PC
3179,3750.01,468777766,PC
3180,3751.01,284173938,PC
3181,3752.01,81597356,PC
3182,3753.01,467783290,FP
3183,3754.01,81593515,PC
3184,3755.01,281196902,CP
3185,3756.01,67300566,APC
3186,3757.01,445751830,CP
3187,3758.01,280254984,PC
3188,3759.01,27244707,FP
3189,376.01,144301273,PC
3190,3760.01,440186528,APC
3191,3761.01,275703182,PC
3192,3762.01,9833284,PC
3193,3763.01,432114158,PC
3194,3764.01,275702126,PC
3195,3765.01,432078760,PC
3196,3766.01,9830791,FP
3197,3767.01,274545328,PC
3198,3768.01,268172361,PC
3199,3769.01,428251130,PC
3200,377.01,139285736,FP
3201,3770.01,8621049,APC
3202,3771.01,3364732,PC
3203,3772.01,426319499,PC
3204,3773.01,266772500,PC
3205,3774.01,704012376,PC
3206,3775.01,68850908,PC
3207,3776.01,68388114,APC
3208,3777.01,802227190,PC
3209,3778.01,53307409,PC
3210,3779.01,742648307,PC
3211,378.01,20892672,FP
3212,3780.01,468832904,PC
3213,3781.01,470974162,FP
3214,3782.01,396813816,APC
3215,3783.01,459755750,PC
3216,3784.01,339503267,PC
3217,3785.01,458419328,CP
3218,3786.01,321250206,APC
3219,3787.01,457104362,PC
3220,3788.01,312811620,PC
3221,3789.01,453410966,PC
3222,379.01,220396259,FP
3223,3790.01,29117085,FP
3224,3791.01,400432230,PC
3225,3792.01,453348525,APC
3226,3793.01,29105766,PC
3227,3794.01,416539317,FA
3228,3795.01,253030300,FP
3229,3796.01,393251073,FP
3230,3797.01,252912175,PC
3231,3798.01,22683951,PC
3232,3799.01,373614579,FP
3233,380.01,100014359,PC
3234,3800.01,21291176,PC
3235,3801.01,373612558,PC
3236,3802.01,190250689,PC
3237,3803.01,353498819,PC
3238,3804.01,312991501,PC
3239,3805.01,189852832,PC
3240,3806.01,16076354,APC
3241,3807.01,289661991,CP
3242,3808.01,138497780,FP
3243,3809.01,252876117,PC
3244,381.01,207084429,FP
3245,3810.01,239136269,FP
3246,3811.01,138475192,PC
3247,3812.01,239134248,PC
3248,3813.01,4605846,PC
3249,3814.01,155873992,PC
3250,3815.01,149995163,PC
3251,3816.01,102848207,PC
3252,3817.01,99572130,PC
3253,3818.01,99097200,PC
3254,3819.01,95660472,CP
3255,382.01,229091748,FP
3256,3820.01,95234976,PC
3257,3821.01,88485645,PC
3258,3822.01,88385463,PC
3259,3823.01,81212289,APC
3260,3824.01,71134735,FA
3261,3825.01,39077574,FP
3262,3826.01,9346507,APC
3263,3827.01,8677530,FA
3264,3828.01,841226526,PC
3265,3829.01,801354155,PC
3266,383.01,167418898,FP
3267,3830.01,445807396,PC
3268,3831.01,393853275,PC
3269,3832.01,356736743,PC
3270,3833.01,356539624,APC
3271,3834.01,355953198,PC
3272,3835.01,330795142,PC
3273,3836.01,900240532,PC
3274,3837.01,308073360,CP
3275,3838.01,307915084,APC
3276,3839.01,298074043,PC
3277,384.01,155995204,FP
3278,3840.01,287231664,PC
3279,3841.01,252474634,PC
3280,3842.01,165985431,PC
3281,3843.01,841226527,FP
3282,3844.01,165885558,APC
3283,3845.01,156816238,FP
3284,3846.01,149918151,KP
3285,3847.01,149917086,PC
3286,3848.01,147994863,PC
3287,3849.01,147890655,PC
3288,385.01,300810086,FP
3289,3850.01,143008050,PC
3290,3851.01,142739544,PC
3291,3852.01,142635225,PC
3292,3853.01,142618165,PC
3293,3854.01,142562395,PC
3294,3855.01,126325149,PC
3295,3856.01,125552076,PC
3296,3857.01,105379013,PC
3297,3858.01,86273567,PC
3298,3859.01,1122079,APC
3299,386.01,238059180,PC
3300,3860.01,416542079,PC
3301,3861.01,396950329,PC
3302,3862.01,141205978,CP
3303,3863.01,383531543,PC
3304,3864.01,1001477809,FP
3305,3865.01,376688393,PC
3306,3866.01,376632626,PC
3307,3867.01,320208949,PC
3308,3868.01,310994622,PC
3309,3869.01,253044312,APC
3310,387.01,92359850,FP
3311,3870.01,165989915,PC
3312,3871.01,165468291,PC
3313,3872.01,165431806,PC
3314,3873.01,154126149,PC
3315,3874.01,154105890,PC
3316,3875.01,153978165,PC
3317,3876.01,150388393,PC
3318,3877.01,144310492,PC
3319,3878.01,141275395,PC
3320,3879.01,139086171,PC
3321,388.01,422655579,KP
3322,3880.01,138973825,PC
3323,3881.01,136998882,PC
3324,3882.01,101643582,APC
3325,3883.01,99330090,FP
3326,3884.01,86263325,CP
3327,3885.01,55748194,FA
3328,3886.01,48220826,PC
3329,3887.01,21549805,PC
3330,3888.01,18067025,PC
3331,3889.01,950525831,PC
3332,389.01,271900960,FP
3333,3890.01,18017227,FP
3334,3891.01,459215281,PC
3335,3892.01,3896759,PC
3336,3893.01,458424950,PC
3337,3894.01,165464482,CP
3338,3895.01,3808740,PC
3339,3896.01,445837596,PC
3340,3897.01,154181821,PC
3341,3898.01,450337675,PC
3342,3899.01,441697509,PC
3343,390.01,250386181,FP
3344,3900.01,366755319,PC
3345,3901.01,357373216,PC
3346,3902.01,310094771,PC
3347,3903.01,288434231,PC
3348,3904.01,233462817,APC
3349,3905.01,180672438,PC
3350,3906.01,180607846,APC
3351,3907.01,165723070,PC
3352,3908.01,165412561,APC
3353,3909.01,161003569,PC
3354,391.01,382391899,KP
3355,3910.01,158617175,PC
3356,3911.01,158497525,PC
3357,3912.01,156648452,CP
3358,3913.01,155898758,PC
3359,3914.01,139118482,FP
3360,3915.01,81247877,PC
3361,3916.01,68074302,PC
3362,3917.01,68035558,FA
3363,3918.01,23815847,PC
3364,3919.01,23769326,CP
3365,392.01,328350926,APC
3366,3920.01,2016376984,FA
3367,3921.01,1101909431,FP
3368,3922.01,1101855081,PC
3369,3923.01,467265105,PC
3370,3924.01,456042145,FP
3371,3925.01,435167167,FP
3372,3926.01,434171145,PC
3373,3927.01,434171113,PC
3374,3928.01,427153307,PC
3375,3929.01,422554579,PC
3376,393.01,29960109,FP
3377,3930.01,422514153,PC
3378,3931.01,421336001,PC
3379,3932.01,408094424,APC
3380,3933.01,388393034,PC
3381,3934.01,375981105,PC
3382,3935.01,372207084,PC
3383,3936.01,371676181,PC
3384,3937.01,367425982,PC
3385,3938.01,367333043,FP
3386,3939.01,366115856,PC
3387,394.01,9858404,APC
3388,3940.01,346081845,PC
3389,3941.01,345697569,PC
3390,3942.01,345329200,PC
3391,3943.01,343330330,PC
3392,3944.01,338065029,PC
3393,3945.01,336824844,PC
3394,3946.01,336399144,PC
3395,3947.01,336092760,PC
3396,3948.01,335489455,FP
3397,3949.01,334493051,PC
3398,395.01,38541473,APC
3399,3950.01,334394274,PC
3400,3951.01,334385701,PC
3401,3952.01,321861405,PC
3402,3953.01,320503729,PC
3403,3954.01,316453500,PC
3404,3955.01,314375831,PC
3405,3956.01,309849817,PC
3406,3957.01,305550963,FP
3407,3958.01,279383896,PC
3408,3959.01,275421144,PC
3409,396.01,178155732,CP
3410,396.02,178155732,CP
3411,396.03,178155732,CP
3412,3960.01,272785423,PC
3413,3961.01,272219353,PC
3414,3962.01,271761420,PC
3415,3963.01,271439193,FP
3416,3964.01,270435047,FA
3417,3965.01,269043098,PC
3418,3966.01,262880826,APC
3419,3967.01,256867493,PC
3420,3968.01,252071095,APC
3421,3969.01,252049912,PC
3422,397.01,219379012,FP
3423,3970.01,237221436,PC
3424,3971.01,237077180,PC
3425,3972.01,284206913,PC
3426,3973.01,233654042,PC
3427,3974.01,156007004,PC
3428,3975.01,155947004,FP
3429,3976.01,154293917,CP
3430,3977.01,116382006,PC
3431,3978.01,468329664,PC
3432,3979.01,444523623,FP
3433,398.01,1129033,KP
3434,3980.01,312548829,PC
3435,3981.01,312548415,FP
3436,3982.01,25773352,PC
3437,3983.01,20303110,FA
3438,3984.01,20182780,CP
3439,3985.01,604863428,FP
3440,3986.01,470911286,FP
3441,3987.01,452972453,FA
3442,3988.01,452938965,PC
3443,3989.01,444413256,FP
3444,399.01,219388773,FP
3445,3990.01,420446142,FP
3446,3991.01,418133917,PC
3447,3992.01,403347341,PC
3448,3993.01,403340402,PC
3449,3994.01,372505528,FP
3450,3995.01,347210614,APC
3451,3996.01,347011522,FP
3452,3997.01,327004130,PC
3453,3998.01,320281287,PC
3454,3999.01,284528889,FP
3455,400.01,35857242,KP
3456,4000.01,283015592,FP
3457,4001.01,83148519,PC
3458,4002.01,83053699,FP
3459,4003.01,399346877,PC
3460,4004.01,397924314,PC
3461,4005.01,395773226,FP
3462,4006.01,390048041,FA
3463,4007.01,389910188,PC
3464,4008.01,379629854,FP
3465,4009.01,368734712,PC
3466,401.01,259701242,FP
3467,4010.01,352682207,CP
3468,4010.02,352682207,CP
3469,4010.03,352682207,CP
3470,4011.01,289264348,PC
3471,4012.01,280315875,PC
3472,4013.01,279265701,PC
3473,4014.01,85791385,PC
3474,4015.01,85429139,PC
3475,4016.01,461491274,PC
3476,4016.02,461491274,PC
3477,4017.01,407313319,PC
3478,4018.01,407243316,PC
3479,4019.01,284305328,FP
3480,402.01,120896927,CP
3481,402.02,120896927,CP
3482,4020.01,10974783,FA
3483,4021.01,10507330,PC
3484,4022.01,1271152446,PC
3485,4023.01,470678283,PC
3486,4024.01,470169396,PC
3487,4025.01,441730540,PC
3488,4026.01,428963229,PC
3489,4027.01,427866520,PC
3490,4028.01,406634633,PC
3491,4029.01,393633044,PC
3492,403.01,257567854,KP
3493,4030.01,390021939,PC
3494,4031.01,389968080,PC
3495,4032.01,387603144,FP
3496,4033.01,387330895,PC
3497,4034.01,375654303,PC
3498,4035.01,372392226,PC
3499,4036.01,367913453,FP
3500,4037.01,367287018,FP
3501,4038.01,366580825,PC
3502,4039.01,366120401,PC
3503,404.01,166833457,KP
3504,4040.01,356786657,PC
3505,4041.01,345645749,PC
3506,4042.01,332393279,PC
3507,4043.01,322262448,PC
3508,4044.01,307956396,FP
3509,4045.01,298264260,PC
3510,4046.01,284760740,PC
3511,4047.01,279769094,PC
3512,4048.01,279605855,FP
3513,4049.01,259274960,PC
3514,405.01,176984236,FP
3515,4050.01,255865833,PC
3516,4051.01,237101326,FP
3517,4052.01,236775063,FP
3518,4053.01,235684392,FP
3519,4054.01,233719215,PC
3520,4055.01,233053554,PC
3521,4056.01,232567319,PC
3522,4057.01,230388132,PC
3523,4058.01,229639351,PC
3524,4059.01,229605891,PC
3525,406.01,153065527,CP
3526,406.02,153065527,CP
3527,4060.01,229508727,PC
3528,4061.01,224601047,FA
3529,4062.01,219866209,PC
3530,4063.01,219499488,APC
3531,4064.01,219489550,PC
3532,4065.01,219485050,PC
3533,4066.01,193556520,PC
3534,4067.01,162577466,FP
3535,4068.01,159334269,FP
3536,4069.01,143009290,PC
3537,407.01,349518800,APC
3538,4070.01,115270627,PC
3539,4071.01,115182469,PC
3540,4072.01,85459171,PC
3541,4073.01,648958344,PC
3542,4074.01,628103717,PC
3543,4075.01,627323667,PC
3544,4076.01,57193198,PC
3545,4077.01,57159675,PC
3546,4078.01,444724127,PC
3547,4079.01,444558604,PC
3548,408.01,176778112,FP
3549,4080.01,428892437,PC
3550,4081.01,421973253,PC
3551,4082.01,400899926,PC
3552,4083.01,399444057,FP
3553,4084.01,346673534,PC
3554,4085.01,336840314,PC
3555,4086.01,328814605,PC
3556,4087.01,310002617,CP
3557,4088.01,302381397,PC
3558,4089.01,298752252,PC
3559,409.01,167754523,FP
3560,4090.01,289373041,PC
3561,4091.01,289316336,FP
3562,4092.01,288242606,PC
3563,4093.01,284454822,PC
3564,4093.02,284454822,PC
3565,4094.01,280035202,PC
3566,4095.01,274974693,PC
3567,4096.01,272782321,PC
3568,4097.01,264295655,PC
3569,4098.01,264223828,PC
3570,4099.01,264173803,PC
3571,410.01,206466531,FP
3572,4100.01,243297296,PC
3573,4101.01,243280335,PC
3574,4102.01,237235093,FP
3575,4103.01,235902467,PC
3576,4104.01,235664497,PC
3577,4105.01,233576159,PC
3578,4106.01,233535738,APC
3579,4107.01,232632239,PC
3580,4108.01,232603560,PC
3581,4109.01,230084146,PC
3582,411.01,100990000,CP
3583,411.02,100990000,CP
3584,4110.01,230075120,FP
3585,4111.01,230006888,PC
3586,4112.01,229976631,FA
3587,4113.01,229786610,PC
3588,4114.01,229408913,PC
3589,4115.01,199610140,PC
3590,4116.01,198616607,FP
3591,4117.01,198189972,PC
3592,4118.01,193773468,PC
3593,4119.01,160618074,PC
3594,412.01,7624182,FP
3595,4120.01,159438097,PC
3596,4121.01,157218656,PC
3597,4122.01,156215204,APC
3598,4123.01,153896150,PC
3599,4124.01,150761163,PC
3600,4125.01,147761049,PC
3601,4126.01,141616639,FP
3602,4127.01,141488193,CP
3603,4128.01,137420801,PC
3604,4129.01,123357034,PC
3605,413.01,170634116,KP
3606,4130.01,71396541,FP
3607,4131.01,47937361,PC
3608,4132.01,335655755,PC
3609,4133.01,468396217,PC
3610,4134.01,420803693,FP
3611,4135.01,288471040,FP
3612,4136.01,420680343,PC
3613,4137.01,417646390,CP
3614,4138.01,257060897,CP
3615,4139.01,408729765,FP
3616,414.01,325680697,FP
3617,4140.01,400103802,PC
3618,4141.01,400093775,PC
3619,4142.01,39573090,PC
3620,4143.01,371711170,FP
3621,4144.01,313194972,PC
3622,4145.01,279947414,CP
3623,4146.01,23124038,APC
3624,4147.01,138329479,PC
3625,4148.01,137157546,FP
3626,4149.01,103096524,PC
3627,415.01,152476657,KP
3628,4150.01,102719996,PC
3629,4151.01,406926040,PC
3630,4152.01,1813844121,PC
3631,4153.01,470171739,CP
3632,4154.01,470156846,PC
3633,4155.01,467331291,CP
3634,4156.01,462553953,PC
3635,4156.02,462553953,PC
3636,4157.01,461538935,FP
3637,4158.01,441797394,PC
3638,4159.01,441600335,APC
3639,416.01,49899799,FP
3640,4160.01,441580526,PC
3641,4161.01,441572821,PC
3642,4162.01,420114036,PC
3643,4163.01,420112217,PC
3644,4164.01,420108587,PC
3645,4165.01,398371628,PC
3646,4166.01,389777651,PC
3647,4167.01,377165123,FP
3648,4168.01,372758077,PC
3649,4169.01,372747949,PC
3650,417.01,339733013,FP
3651,4170.01,366972162,PC
3652,4171.01,362223355,PC
3653,4172.01,359388309,PC
3654,4173.01,358613376,PC
3655,4174.01,356822426,PC
3656,4175.01,952046774,PC
3657,4176.01,58533991,APC
3658,4177.01,130981260,APC
3659,4178.01,289988797,FP
3660,4179.01,297148017,PC
3661,418.01,178284730,KP
3662,4180.01,126737992,APC
3663,4181.01,426017070,FP
3664,4182.01,31637479,PC
3665,4183.01,421951960,PC
3666,4184.01,394357918,CP
3667,4185.01,152563846,PC
3668,4186.01,300579472,PC
3669,4187.01,176780257,PC
3670,4188.01,424747720,FP
3671,4189.01,7422496,PC
3672,419.01,279251651,FP
3673,4190.01,65416038,PC
3674,4191.01,167905035,PC
3675,4192.01,41995709,PC
3676,4193.01,382419744,PC
3677,4194.01,299176311,APC
3678,4195.01,67598139,PC
3679,4196.01,67566164,PC
3680,4197.01,332579116,PC
3681,4198.01,459913687,PC
3682,4199.01,220144363,PC
3683,420.01,408159788,FP
3684,4200.01,53593542,PC
3685,4201.01,95057860,CP
3686,4202.01,237603062,PC
3687,4203.01,72494421,PC
3688,4204.01,158697949,PC
3689,4205.01,280645209,PC
3690,4206.01,281242007,PC
3691,4207.01,37242226,FP
3692,4208.01,280304556,PC
3693,4209.01,200090347,PC
3694,421.01,94986319,CP
3695,421.02,94986319,CP
3696,4210.01,409315469,APC
3697,4211.01,385654601,PC
3698,4212.01,126864892,APC
3699,4213.01,32408928,FP
3700,4214.01,409594381,PC
3701,4215.01,7274938,PC
3702,4216.01,187861378,FP
3703,4217.01,108939482,FP
